Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN002449,2023-09-07,CUST1016,46-55,Mumbai,West,STORE042,Frozen Foods,Waffles,PureLife,1,544.89,25,408.67,Debit Card,True,544.89,136.21999999999997,9,3,36,408.67,True
TXN002450,2023-05-11,CUST5491,36-45,Mumbai,West,STORE004,Grains & Pulses,Corn Flour,FreshMart,12,1296.45,0,15557.4,Credit Card,False,15557.400000000001,1.8189894035458565e-12,5,2,19,1296.45,True
TXN002451,2023-10-12,CUST1560,26-35,Pune,West,STORE048,Fruits & Vegetables,Tomato,PureLife,17,373.61,25,4763.53,Debit Card,True,6351.37,1587.8400000000001,10,4,41,280.2076470588235,True
TXN002452,2023-07-23,CUST1773,26-35,Lucknow,North,STORE042,Fruits & Vegetables,Tomato,FreshMart,11,759.47,25,6265.63,Debit Card,True,8354.17,2088.54,7,3,29,569.6027272727273,True
TXN002453,2023-12-14,CUST6701,36-45,Bangalore,South,STORE041,Fruits & Vegetables,Broccoli,NatureBest,9,618.05,25,4171.84,Net Banking,True,5562.45,1390.6099999999997,12,4,50,463.5377777777778,False
TXN002454,2023-02-08,CUST4990,55+,Pune,West,STORE043,Bakery,Muffin,HomeChoice,18,762.43,0,13723.74,UPI,False,13723.74,0.0,2,1,6,762.43,True
TXN002455,2023-05-24,CUST7148,18-25,Hyderabad,South,STORE007,Bakery,Brown Bread,Premium,11,159.19,5,1663.54,Debit Card,False,1751.09,87.54999999999995,5,2,21,151.23090909090908,True
TXN002456,2023-07-05,CUST4867,26-35,Hyderabad,South,STORE003,Bakery,Croissant,Premium,4,360.18,0,1440.72,Credit Card,False,1440.72,0.0,7,3,27,360.18,True
TXN002457,2023-04-24,CUST7804,18-25,Jaipur,North,STORE016,Dairy & Eggs,Cream,Premium,4,1088.26,20,3482.43,Net Banking,True,4353.04,870.6100000000001,4,2,17,870.6075,False
TXN002458,2023-09-19,CUST6017,46-55,Bangalore,South,STORE028,Dairy & Eggs,Ghee,ValueBuy,13,904.35,25,8817.41,Credit Card,True,11756.550000000001,2939.1400000000012,9,3,38,678.2623076923077,True
TXN002459,2023-12-24,CUST2633,18-25,Hyderabad,South,STORE031,Fruits & Vegetables,Apple,FreshMart,12,202.81,10,2190.35,UPI,False,2433.7200000000003,243.37000000000035,12,4,51,182.52916666666667,True
TXN002460,2023-12-01,CUST9734,55+,Bangalore,South,STORE021,Dairy & Eggs,Cream,NatureBest,9,845.34,0,7608.06,Credit Card,False,7608.06,0.0,12,4,48,845.34,True
TXN002461,2023-10-27,CUST2318,55+,Hyderabad,South,STORE017,Meat & Seafood,Beef Steak,PureLife,17,563.26,0,9575.42,Debit Card,False,9575.42,0.0,10,4,43,563.26,True
TXN002462,2023-06-26,CUST6544,46-55,Pune,West,STORE008,Beverages,Mango Juice,Local,20,714.19,20,11427.04,Credit Card,True,14283.800000000001,2856.76,6,2,26,571.3520000000001,True
TXN002463,2023-12-17,CUST2905,55+,Ahmedabad,West,STORE033,Personal Care,Sunscreen,EcoFresh,3,362.13,25,814.79,Credit Card,True,1086.3899999999999,271.5999999999999,12,4,50,271.59666666666664,True
TXN002464,2023-07-25,CUST7253,46-55,Lucknow,North,STORE035,Frozen Foods,Fish Fingers,GreenLeaf,12,607.18,0,7286.16,Cash,False,7286.16,0.0,7,3,30,607.18,False
TXN002465,2023-10-06,CUST9597,46-55,Ahmedabad,West,STORE048,Snacks & Confectionery,Gummy Bears,PureLife,7,693.56,5,4612.17,Cash,False,4854.92,242.75,10,4,40,658.8814285714286,False
TXN002466,2023-06-04,CUST5868,46-55,Bangalore,South,STORE025,Bakery,Croissant,HomeChoice,10,1004.15,0,10041.5,UPI,False,10041.5,0.0,6,2,22,1004.15,True
TXN002467,2023-02-06,CUST8488,46-55,Bangalore,South,STORE050,Frozen Foods,Fish Fingers,NatureBest,1,452.32,0,452.32,Debit Card,False,452.32,0.0,2,1,6,452.32,True
TXN002468,2023-02-27,CUST7500,55+,Kolkata,East,STORE048,Bakery,Brown Bread,EcoFresh,6,450.33,5,2566.88,Credit Card,False,2701.98,135.0999999999999,2,1,9,427.81333333333333,True
TXN002469,2023-06-10,CUST7178,55+,Ahmedabad,West,STORE037,Frozen Foods,Frozen Corn,EcoFresh,1,1264.16,20,1011.33,Net Banking,True,1264.16,252.83000000000004,6,2,23,1011.33,False
TXN002470,2023-01-02,CUST1463,36-45,Hyderabad,South,STORE035,Cleaning Supplies,Fabric Softener,GreenLeaf,7,572.33,5,3805.99,UPI,False,4006.3100000000004,200.32000000000062,1,1,1,543.7128571428572,True
TXN002471,2023-06-26,CUST3967,26-35,Pune,West,STORE050,Grains & Pulses,Chickpeas,Local,8,1038.24,0,8305.92,Cash,False,8305.92,0.0,6,2,26,1038.24,False
TXN002472,2023-05-24,CUST2055,18-25,Hyderabad,South,STORE017,Bakery,Donut,FreshMart,13,501.45,5,6192.91,UPI,False,6518.849999999999,325.9399999999996,5,2,21,476.3776923076923,True
TXN002473,2023-03-07,CUST9414,26-35,Mumbai,West,STORE018,Bakery,Pita Bread,ValueBuy,3,819.39,0,2458.17,Cash,False,2458.17,0.0,3,1,10,819.39,False
TXN002474,2023-12-23,CUST7561,18-25,Hyderabad,South,STORE031,Cleaning Supplies,Glass Cleaner,TopBrand,3,809.35,25,1821.04,UPI,True,2428.05,607.0100000000002,12,4,51,607.0133333333333,True
TXN002475,2023-05-26,CUST8353,55+,Jaipur,North,STORE039,Cleaning Supplies,Broom,FreshMart,9,1250.62,25,8441.69,Debit Card,True,11255.579999999998,2813.8899999999976,5,2,21,937.9655555555556,True
TXN002476,2023-10-07,CUST7704,36-45,Mumbai,West,STORE027,Bakery,Croissant,TopBrand,16,195.12,10,2809.73,Net Banking,False,3121.92,312.19000000000005,10,4,40,175.608125,False
TXN002477,2023-08-10,CUST2261,46-55,Lucknow,North,STORE014,Dairy & Eggs,Buttermilk,TopBrand,18,997.74,0,17959.32,UPI,False,17959.32,0.0,8,3,32,997.74,True
TXN002478,2023-11-02,CUST8552,36-45,Pune,West,STORE023,Meat & Seafood,Salmon Fillet,ValueBuy,7,1245.34,0,8717.38,Credit Card,False,8717.38,0.0,11,4,44,1245.34,True
TXN002479,2023-04-22,CUST8995,55+,Pune,West,STORE033,Frozen Foods,Ice Cream,NatureBest,20,464.58,20,7433.28,Cash,True,9291.6,1858.3200000000006,4,2,16,371.664,False
TXN002480,2023-07-20,CUST9690,26-35,Jaipur,North,STORE045,Grains & Pulses,Chickpeas,FreshMart,19,975.92,0,18542.48,Cash,False,18542.48,0.0,7,3,29,975.92,False
TXN002481,2023-06-28,CUST4088,26-35,Ahmedabad,West,STORE008,Meat & Seafood,Chicken Breast,EcoFresh,3,644.77,25,1450.73,Credit Card,True,1934.31,483.5799999999999,6,2,26,483.57666666666665,True
TXN002482,2023-05-18,CUST1600,18-25,Mumbai,West,STORE020,Meat & Seafood,Lamb Rack,Local,8,124.55,15,846.94,Cash,False,996.4,149.45999999999992,5,2,20,105.8675,False
TXN002483,2023-07-10,CUST9452,36-45,Delhi,North,STORE033,Meat & Seafood,Beef Steak,GreenLeaf,20,542.31,10,9761.58,Debit Card,False,10846.199999999999,1084.619999999999,7,3,28,488.079,True
TXN002484,2023-03-20,CUST8894,36-45,Lucknow,North,STORE047,Frozen Foods,Fish Fingers,GreenLeaf,19,826.76,0,15708.44,Net Banking,False,15708.44,0.0,3,1,12,826.76,False
TXN002485,2023-02-05,CUST4018,36-45,Kolkata,East,STORE036,Bakery,Croissant,NatureBest,11,167.7,10,1660.23,Debit Card,False,1844.6999999999998,184.4699999999998,2,1,5,150.93,True
TXN002486,2023-12-28,CUST4078,46-55,Delhi,North,STORE003,Personal Care,Sunscreen,NatureBest,4,1230.16,0,4920.64,Net Banking,False,4920.64,0.0,12,4,52,1230.16,False
TXN002487,2023-02-20,CUST4406,55+,Lucknow,North,STORE017,Frozen Foods,Fish Fingers,TopBrand,20,399.07,10,7183.26,Credit Card,False,7981.4,798.1399999999994,2,1,8,359.163,True
TXN002488,2023-01-05,CUST8705,55+,Pune,West,STORE026,Dairy & Eggs,Eggs,Premium,7,1166.21,5,7755.3,Debit Card,False,8163.47,408.1700000000001,1,1,1,1107.9,True
TXN002489,2023-07-05,CUST9820,46-55,Lucknow,North,STORE009,Grains & Pulses,Basmati Rice,PureLife,14,1046.69,10,13188.29,Cash,False,14653.66,1465.369999999999,7,3,27,942.0207142857143,False
TXN002490,2023-09-05,CUST4083,36-45,Lucknow,North,STORE042,Cleaning Supplies,Broom,NatureBest,6,1056.9,25,4756.05,UPI,True,6341.400000000001,1585.3500000000004,9,3,36,792.6750000000001,True
TXN002491,2023-11-15,CUST8708,26-35,Mumbai,West,STORE028,Frozen Foods,Chicken Nuggets,ValueBuy,3,1317.24,5,3754.13,Cash,False,3951.7200000000003,197.59000000000015,11,4,46,1251.3766666666668,False
TXN002492,2023-01-06,CUST3953,36-45,Mumbai,West,STORE009,Personal Care,Toothpaste,HomeChoice,16,988.72,10,14237.57,Credit Card,False,15819.52,1581.9500000000007,1,1,1,889.848125,True
TXN002493,2023-02-01,CUST7746,26-35,Lucknow,North,STORE012,Beverages,Mineral Water,GreenLeaf,17,1320.54,5,21326.72,UPI,False,22449.18,1122.4599999999991,2,1,5,1254.5129411764706,True
TXN002494,2023-11-29,CUST6079,36-45,Hyderabad,South,STORE018,Snacks & Confectionery,Granola Bar,HomeChoice,4,1338.42,0,5353.68,Debit Card,False,5353.68,0.0,11,4,48,1338.42,True
TXN002495,2023-05-06,CUST7026,18-25,Delhi,North,STORE045,Cleaning Supplies,Toilet Cleaner,Local,1,244.44,10,220.0,Debit Card,False,244.44,24.439999999999998,5,2,18,220.0,True
TXN002496,2023-12-03,CUST2067,36-45,Kolkata,East,STORE027,Personal Care,Sunscreen,PureLife,3,185.84,20,446.02,Cash,True,557.52,111.5,12,4,48,148.67333333333332,False
TXN002497,2023-04-09,CUST9833,55+,Chennai,South,STORE046,Grains & Pulses,Corn Flour,NatureBest,4,470.3,15,1599.02,Credit Card,False,1881.2,282.18000000000006,4,2,14,399.755,True
TXN002498,2023-06-03,CUST6321,18-25,Kolkata,East,STORE044,Personal Care,Shampoo,Local,10,1247.92,0,12479.2,Cash,False,12479.2,0.0,6,2,22,1247.92,False
TXN002499,2023-01-14,CUST4270,36-45,Pune,West,STORE025,Cleaning Supplies,Laundry Detergent,TopBrand,3,1004.42,0,3013.26,Net Banking,False,3013.2599999999998,-4.547473508864641e-13,1,1,2,1004.4200000000001,False
TXN002500,2023-11-21,CUST3859,26-35,Lucknow,North,STORE031,Beverages,Green Tea,EcoFresh,19,1485.21,0,28218.99,UPI,False,28218.99,0.0,11,4,47,1485.21,True
TXN002501,2023-10-19,CUST6684,26-35,Pune,West,STORE015,Frozen Foods,Frozen Berries,Premium,20,268.17,0,5363.4,UPI,False,5363.400000000001,9.094947017729282e-13,10,4,42,268.16999999999996,True
TXN002502,2023-11-08,CUST1266,55+,Chennai,South,STORE015,Dairy & Eggs,Mozzarella,PureLife,3,1253.8,5,3573.33,Credit Card,False,3761.3999999999996,188.0699999999997,11,4,45,1191.11,True
TXN002503,2023-09-20,CUST4077,36-45,Chennai,South,STORE027,Beverages,Green Tea,GreenLeaf,1,574.03,0,574.03,Credit Card,False,574.03,0.0,9,3,38,574.03,True
TXN002504,2023-05-12,CUST4419,46-55,Jaipur,North,STORE024,Beverages,Coconut Water,NatureBest,20,352.81,5,6703.39,Net Banking,False,7056.2,352.8099999999995,5,2,19,335.1695,False
TXN002505,2023-07-05,CUST5718,26-35,Lucknow,North,STORE019,Frozen Foods,Frozen Fries,GreenLeaf,9,1100.17,20,7921.22,Net Banking,True,9901.53,1980.3100000000004,7,3,27,880.1355555555556,False
TXN002506,2023-01-11,CUST8368,36-45,Lucknow,North,STORE014,Bakery,Cookies,TopBrand,5,836.18,15,3553.77,Cash,False,4180.9,627.1299999999997,1,1,2,710.754,False
TXN002507,2023-11-08,CUST5456,46-55,Delhi,North,STORE041,Grains & Pulses,Semolina,FreshMart,18,954.07,15,14597.27,Credit Card,False,17173.260000000002,2575.9900000000016,11,4,45,810.9594444444444,True
TXN002508,2023-06-15,CUST2574,46-55,Lucknow,North,STORE026,Grains & Pulses,Quinoa,TopBrand,14,432.24,5,5748.79,Cash,False,6051.360000000001,302.5700000000006,6,2,24,410.6278571428571,False
TXN002509,2023-01-20,CUST6574,36-45,Mumbai,West,STORE009,Beverages,Lemonade,Premium,18,789.32,0,14207.76,Net Banking,False,14207.76,0.0,1,1,3,789.32,False
TXN002510,2023-12-08,CUST7181,55+,Chennai,South,STORE028,Personal Care,Body Lotion,EcoFresh,10,1111.96,20,8895.68,UPI,True,11119.6,2223.92,12,4,49,889.568,True
TXN002511,2023-07-29,CUST2744,46-55,Lucknow,North,STORE045,Grains & Pulses,Soya Chunks,FreshMart,19,394.74,0,7500.06,UPI,False,7500.06,0.0,7,3,30,394.74,True
TXN002512,2023-02-11,CUST1431,26-35,Mumbai,West,STORE034,Grains & Pulses,Basmati Rice,PureLife,9,935.63,0,8420.67,UPI,False,8420.67,0.0,2,1,6,935.63,True
TXN002513,2023-08-10,CUST6337,18-25,Pune,West,STORE042,Dairy & Eggs,Eggs,TopBrand,16,1245.61,20,15943.81,Cash,True,19929.76,3985.949999999999,8,3,32,996.488125,False
TXN002514,2023-09-09,CUST5792,36-45,Pune,West,STORE037,Cleaning Supplies,Disinfectant Spray,HomeChoice,1,1032.48,20,825.98,Credit Card,True,1032.48,206.5,9,3,36,825.98,True
TXN002515,2023-10-22,CUST9472,36-45,Kolkata,East,STORE002,Beverages,Coffee Powder,PureLife,20,1332.51,20,21320.16,Debit Card,True,26650.2,5330.040000000001,10,4,42,1066.008,True
TXN002516,2023-09-06,CUST6622,36-45,Pune,West,STORE003,Fruits & Vegetables,Carrot,HomeChoice,14,1286.74,5,17113.64,Debit Card,False,18014.36,900.7200000000012,9,3,36,1222.402857142857,True
TXN002517,2023-06-19,CUST8302,18-25,Pune,West,STORE020,Bakery,Bagel,FreshMart,3,712.73,0,2138.19,Credit Card,False,2138.19,0.0,6,2,25,712.73,True
TXN002518,2023-08-08,CUST3825,46-55,Bangalore,South,STORE020,Snacks & Confectionery,Potato Chips,Premium,18,492.35,25,6646.72,Cash,True,8862.300000000001,2215.580000000001,8,3,32,369.26222222222225,False
TXN002519,2023-10-14,CUST1848,46-55,Jaipur,North,STORE013,Frozen Foods,Fish Fingers,TopBrand,10,863.73,20,6909.84,Net Banking,True,8637.3,1727.4599999999991,10,4,41,690.984,False
TXN002520,2023-03-14,CUST8197,55+,Hyderabad,South,STORE037,Snacks & Confectionery,Trail Mix,EcoFresh,3,42.39,0,127.17,Net Banking,False,127.17,0.0,3,1,11,42.39,False
TXN002521,2023-11-26,CUST9252,36-45,Lucknow,North,STORE010,Snacks & Confectionery,Chocolate Bar,ValueBuy,7,12.29,10,77.43,UPI,False,86.03,8.599999999999994,11,4,47,11.061428571428573,True
TXN002522,2023-07-18,CUST6366,46-55,Pune,West,STORE010,Snacks & Confectionery,Pretzels,FreshMart,16,82.67,5,1256.58,Credit Card,False,1322.72,66.1400000000001,7,3,29,78.53625,True
TXN002523,2023-11-18,CUST5229,46-55,Chennai,South,STORE033,Frozen Foods,Fish Fingers,Local,10,1023.2,5,9720.4,UPI,False,10232.0,511.60000000000036,11,4,46,972.04,True
TXN002524,2023-04-11,CUST4642,36-45,Mumbai,West,STORE029,Meat & Seafood,Prawns,EcoFresh,18,117.19,0,2109.42,Cash,False,2109.42,0.0,4,2,15,117.19,False
TXN002525,2023-06-04,CUST5586,36-45,Ahmedabad,West,STORE030,Personal Care,Shampoo,ValueBuy,8,1258.92,25,7553.52,UPI,True,10071.36,2517.84,6,2,22,944.19,True
TXN002526,2023-08-16,CUST9817,36-45,Delhi,North,STORE045,Bakery,Cookies,FreshMart,13,375.05,20,3900.52,Net Banking,True,4875.650000000001,975.1300000000006,8,3,33,300.04,False
TXN002527,2023-09-11,CUST7133,55+,Lucknow,North,STORE018,Grains & Pulses,Soya Chunks,PureLife,16,1222.44,10,17603.14,Credit Card,False,19559.04,1955.9000000000015,9,3,37,1100.19625,True
TXN002528,2023-08-17,CUST8531,36-45,Kolkata,East,STORE002,Beverages,Coconut Water,GreenLeaf,5,885.28,5,4205.08,UPI,False,4426.4,221.3199999999997,8,3,33,841.016,True
TXN002529,2023-05-16,CUST3462,18-25,Pune,West,STORE031,Frozen Foods,Waffles,EcoFresh,18,718.23,0,12928.14,UPI,False,12928.14,0.0,5,2,20,718.23,True
TXN002530,2023-06-02,CUST2446,18-25,Chennai,South,STORE021,Snacks & Confectionery,Chocolate Bar,ValueBuy,20,673.28,5,12792.32,Credit Card,False,13465.599999999999,673.2799999999988,6,2,22,639.616,True
TXN002531,2023-11-26,CUST1762,55+,Lucknow,North,STORE018,Meat & Seafood,Chicken Breast,FreshMart,19,96.7,0,1837.3,UPI,False,1837.3,0.0,11,4,47,96.7,True
TXN002532,2023-05-15,CUST6626,26-35,Kolkata,East,STORE034,Snacks & Confectionery,Nachos,TopBrand,17,233.52,10,3572.86,UPI,False,3969.84,396.98,5,2,20,210.16823529411766,True
TXN002533,2023-07-30,CUST8042,18-25,Kolkata,East,STORE041,Snacks & Confectionery,Trail Mix,FreshMart,6,1371.54,0,8229.24,Cash,False,8229.24,0.0,7,3,30,1371.54,False
TXN002534,2023-01-31,CUST5022,36-45,Hyderabad,South,STORE038,Beverages,Lemonade,TopBrand,19,1107.93,0,21050.67,UPI,False,21050.670000000002,3.637978807091713e-12,1,1,5,1107.9299999999998,True
TXN002535,2023-06-10,CUST2316,18-25,Lucknow,North,STORE036,Dairy & Eggs,Butter,NatureBest,20,757.78,20,12124.48,Debit Card,True,15155.599999999999,3031.119999999999,6,2,23,606.2239999999999,True
TXN002536,2023-06-09,CUST6020,46-55,Ahmedabad,West,STORE029,Cleaning Supplies,Glass Cleaner,EcoFresh,9,608.67,0,5478.03,Cash,False,5478.03,0.0,6,2,23,608.67,False
TXN002537,2023-08-25,CUST7743,46-55,Jaipur,North,STORE043,Cleaning Supplies,Trash Bags,EcoFresh,16,1006.71,10,14496.62,Net Banking,False,16107.36,1610.7399999999998,8,3,34,906.03875,False
TXN002538,2023-07-26,CUST6621,55+,Hyderabad,South,STORE038,Bakery,Pita Bread,TopBrand,12,1070.9,15,10923.18,Cash,False,12850.800000000001,1927.6200000000008,7,3,30,910.265,False
TXN002539,2023-12-21,CUST4793,18-25,Mumbai,West,STORE047,Cleaning Supplies,Broom,HomeChoice,9,1080.31,5,9236.65,Net Banking,False,9722.789999999999,486.1399999999994,12,4,51,1026.2944444444445,False
TXN002540,2023-05-23,CUST8883,26-35,Pune,West,STORE040,Bakery,Donut,Premium,10,1284.49,15,10918.17,UPI,False,12844.9,1926.7299999999996,5,2,21,1091.817,True
TXN002541,2023-04-21,CUST2445,55+,Mumbai,West,STORE025,Bakery,Croissant,EcoFresh,9,91.64,0,824.76,Cash,False,824.76,0.0,4,2,16,91.64,False
TXN002542,2023-10-10,CUST2479,36-45,Chennai,South,STORE030,Beverages,Lemonade,Premium,15,1302.75,5,18564.19,Debit Card,False,19541.25,977.0600000000013,10,4,41,1237.6126666666667,True
TXN002543,2023-01-02,CUST4079,36-45,Ahmedabad,West,STORE039,Bakery,Baguette,PureLife,10,1298.47,0,12984.7,Debit Card,False,12984.7,0.0,1,1,1,1298.47,True
TXN002544,2023-11-27,CUST4697,36-45,Delhi,North,STORE006,Dairy & Eggs,Milk,Premium,8,1176.81,25,7060.86,UPI,True,9414.48,2353.62,11,4,48,882.6075,True
TXN002545,2023-02-16,CUST4335,36-45,Ahmedabad,West,STORE005,Frozen Foods,Frozen Corn,Premium,16,460.65,5,7001.88,Credit Card,False,7370.4,368.5199999999995,2,1,7,437.6175,True
TXN002546,2023-08-03,CUST6214,55+,Kolkata,East,STORE006,Fruits & Vegetables,Tomato,TopBrand,17,567.09,10,8676.48,Credit Card,False,9640.53,964.0500000000011,8,3,31,510.38117647058823,True
TXN002547,2023-09-08,CUST6371,36-45,Jaipur,North,STORE040,Grains & Pulses,Soya Chunks,Local,12,960.17,0,11522.04,Cash,False,11522.039999999999,-1.8189894035458565e-12,9,3,36,960.1700000000001,False
TXN002548,2023-06-19,CUST6914,55+,Chennai,South,STORE008,Grains & Pulses,Soya Chunks,EcoFresh,3,1375.84,20,3302.02,UPI,True,4127.5199999999995,825.4999999999995,6,2,25,1100.6733333333334,True
TXN002549,2023-10-28,CUST4610,36-45,Delhi,North,STORE035,Snacks & Confectionery,Dark Chocolate,Local,7,811.68,0,5681.76,Cash,False,5681.759999999999,-9.094947017729282e-13,10,4,43,811.6800000000001,False
TXN002550,2023-05-13,CUST7310,26-35,Hyderabad,South,STORE017,Cleaning Supplies,Dish Soap,HomeChoice,7,1441.17,0,10088.19,Net Banking,False,10088.19,0.0,5,2,19,1441.17,False
TXN002551,2023-10-22,CUST8590,26-35,Delhi,North,STORE049,Bakery,Baguette,FreshMart,4,1036.81,15,3525.15,Net Banking,False,4147.24,622.0899999999997,10,4,42,881.2875,False
TXN002552,2023-04-09,CUST5836,18-25,Mumbai,West,STORE006,Dairy & Eggs,Cheddar Cheese,PureLife,17,478.45,25,6100.24,UPI,True,8133.65,2033.4099999999999,4,2,14,358.8376470588235,True
TXN002553,2023-07-05,CUST4207,18-25,Bangalore,South,STORE005,Dairy & Eggs,Yogurt,TopBrand,3,505.19,15,1288.23,Credit Card,False,1515.57,227.33999999999992,7,3,27,429.41,True
TXN002554,2023-08-14,CUST9729,18-25,Hyderabad,South,STORE043,Fruits & Vegetables,Onion,NatureBest,10,452.28,25,3392.1,Cash,True,4522.799999999999,1130.6999999999994,8,3,33,339.21,False
TXN002555,2023-06-13,CUST8481,46-55,Kolkata,East,STORE048,Grains & Pulses,Quinoa,EcoFresh,20,828.05,15,14076.85,Credit Card,False,16561.0,2484.1499999999996,6,2,24,703.8425,True
TXN002556,2023-11-02,CUST2610,26-35,Chennai,South,STORE027,Beverages,Mango Juice,Local,4,1176.8,0,4707.2,Net Banking,False,4707.2,0.0,11,4,44,1176.8,False
TXN002557,2023-11-13,CUST2687,18-25,Delhi,North,STORE027,Beverages,Mango Juice,NatureBest,2,631.29,0,1262.58,UPI,False,1262.58,0.0,11,4,46,631.29,True
TXN002558,2023-03-23,CUST5096,26-35,Mumbai,West,STORE048,Frozen Foods,Frozen Berries,NatureBest,1,97.72,0,97.72,UPI,False,97.72,0.0,3,1,12,97.72,True
TXN002559,2023-12-18,CUST2371,46-55,Pune,West,STORE023,Cleaning Supplies,Laundry Detergent,EcoFresh,17,1388.33,0,23601.61,Credit Card,False,23601.61,0.0,12,4,51,1388.33,True
TXN002560,2023-09-28,CUST4171,36-45,Lucknow,North,STORE032,Frozen Foods,Frozen Berries,Local,13,1432.36,0,18620.68,Cash,False,18620.68,0.0,9,3,39,1432.3600000000001,False
TXN002561,2023-09-10,CUST3121,26-35,Kolkata,East,STORE036,Fruits & Vegetables,Apple,ValueBuy,19,353.29,15,5705.63,Cash,False,6712.51,1006.8800000000001,9,3,36,300.2963157894737,False
TXN002562,2023-05-17,CUST6564,55+,Delhi,North,STORE032,Meat & Seafood,Mutton Chops,HomeChoice,1,79.47,25,59.6,Debit Card,True,79.47,19.869999999999997,5,2,20,59.6,True
TXN002563,2023-02-15,CUST5837,36-45,Ahmedabad,West,STORE012,Meat & Seafood,Crab Meat,FreshMart,4,225.67,15,767.28,Debit Card,False,902.68,135.39999999999998,2,1,7,191.82,True
TXN002564,2023-01-23,CUST5719,55+,Delhi,North,STORE002,Cleaning Supplies,Dish Soap,HomeChoice,17,605.16,20,8230.18,Credit Card,True,10287.72,2057.539999999999,1,1,4,484.12823529411764,True
TXN002565,2023-05-15,CUST8391,46-55,Pune,West,STORE045,Beverages,Orange Juice,Local,12,1272.33,25,11450.97,Debit Card,True,15267.96,3816.99,5,2,20,954.2475,True
TXN002566,2023-08-12,CUST7424,36-45,Hyderabad,South,STORE014,Fruits & Vegetables,Broccoli,FreshMart,9,1307.23,15,10000.31,Cash,False,11765.07,1764.7600000000002,8,3,32,1111.1455555555556,False
TXN002567,2023-09-21,CUST9063,55+,Kolkata,East,STORE033,Frozen Foods,Veggie Burger,Premium,14,1209.84,5,16090.87,UPI,False,16937.76,846.8899999999976,9,3,38,1149.3478571428573,True
TXN002568,2023-02-07,CUST4375,46-55,Pune,West,STORE043,Frozen Foods,Veggie Burger,FreshMart,20,938.93,5,17839.67,UPI,False,18778.6,938.9300000000003,2,1,6,891.9834999999999,True
TXN002569,2023-04-10,CUST7261,18-25,Lucknow,North,STORE018,Bakery,Croissant,ValueBuy,1,1328.23,0,1328.23,Net Banking,False,1328.23,0.0,4,2,15,1328.23,False
TXN002570,2023-09-18,CUST1273,26-35,Mumbai,West,STORE022,Beverages,Lemonade,NatureBest,19,926.94,5,16731.27,Debit Card,False,17611.86,880.5900000000001,9,3,38,880.5931578947369,True
TXN002571,2023-06-07,CUST2202,55+,Kolkata,East,STORE046,Cleaning Supplies,Broom,NatureBest,8,844.58,10,6080.98,Debit Card,False,6756.64,675.6600000000008,6,2,23,760.1225,True
